rentree_scolaire;UAI;departement;academie;region;patronyme;indice_eloignement
2021;0580055V;NIEVRE;DIJON;BOURGOGNE-FRANCHE-COMTE;LYCÉE D'ENSEIGNEMENT GÉNÉRAL ET TECHNOLOGIQUE AGRICOLE DE NEVERS-CHALLUY;103.5
2021;0851556E;VENDEE;NANTES;PAYS DE LA LOIRE;MAISON FAMILIALE RURALE DE CHÂTEAU-D'OLONNE;103.5
2021;0220196U;COTES D'ARMOR;RENNES;BRETAGNE;LYCÉE POLYVALENT HENRI AVRIL - LYCÉE DES MÉTIERS DE LA MAINTENANCE;103.6
2021;0590018Z;NORD;LILLE;HAUTS-DE-FRANCE;LYCÉE POLYVALENT JESSE DE FOREST;103.6
2021;0140004D;CALVADOS;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL ALAIN CHARTIER;103.7
2021;0400018C;LANDES;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE CHARLES DESPIAU;103.7
2021;0911962N;ESSONNE;VERSAILLES;ILE-DE-FRANCE;LYCÉE POLYVALENT MARIE LAURENCIN;103.7
2021;0131675A;BOUCHES-DU-RHONE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE PROFESSIONNEL PRIVÉ SAINTE ELISABETH;103.8
2021;0280019U;EURE-ET-LOIR;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE ROTROU;103.8
2021;0541357G;MEURTHE-ET-MOSELLE;NANCY-METZ;GRAND EST;LYCÉE PROFESSIONNEL PRIVÉ NOTRE DAME;103.8
2021;0681885E;HAUT-RHIN;STRASBOURG;GRAND EST;LYCÉE TECHNOLOGIQUE PRIVÉ INSTITUT SONNENBERG;103.8
2021;0830015R;VAR;NICE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE JEAN MOULIN;103.8
2021;0170025K;CHARENTE-MARITIME;POITIERS;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL GILLES JAMAIN;103.9
2021;0570095U;MOSELLE;NANCY-METZ;GRAND EST;LYCÉE PROFESSIONNEL DOMINIQUE LABROISE;103.9
2021;0573491K;MOSELLE;NANCY-METZ;GRAND EST;LYCÉE POLYVALENT ERNEST CUVELETTE;103.9
2021;0400020E;LANDES;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL ROBERT WLERICK - LYCÉE DES MÉTIERS DES SERVICES;104.0
2021;0692710W;RHONE;LYON;AUVERGNE-RHONE-ALPES;MAISON FAMILIALE RURALE D'ANSE;104.0
2021;0271049U;EURE;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ SAINT OUEN;104.1
2021;0271074W;EURE;NORMANDIE;NORMANDIE;LYCÉE PROFESSIONNEL PRIVÉ JEANNE D'ARC - SAINT ANSELME;104.2
2021;0381670J;ISERE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL PRIVÉ JEANNE D'ARC;104.2
2021;0630069H;PUY-DE-DOME;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE JEAN ZAY;104.2
2021;0790036K;DEUX-SEVRES;POITIERS;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE CITÉ SCOLAIRE JEAN MOULIN;104.2
2021;0221865H;COTES D'ARMOR;RENNES;BRETAGNE;LYCÉE PROFESSIONNEL PRIVÉ SAINT JOSEPH;104.3
2021;0332380H;GIRONDE;BORDEAUX;NOUVELLE-AQUITAINE;LPA CAMILLE GODRAD DU HAILLAN;104.3
2021;0352341E;ILLE-ET-VILAINE;RENNES;BRETAGNE;LYCÉE GÉNÉRAL PRIVÉ SAINT JOSEPH;104.3
2021;0601470X;OISE;AMIENS;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL LAVOISIER - LYCÉE DES MÉTIERS DES SERVICES DU NUMÉRIQUE À LA PERSONNE - DE L'ENTREPRISE À L'INNOVATION;104.3
2021;0801514L;SOMME;AMIENS;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL PIERRE MENDES FRANCE - LYCÉE DES MÉTIERS DE LA MAINTENANCE ET DE LA LOGISTIQUE;104.3
2021;0310033T;HAUTE-GARONNE;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL ELISABETH ET NORBERT CASTERET;104.4
2021;0541309E;MEURTHE-ET-MOSELLE;NANCY-METZ;GRAND EST;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ DES RÉCOLLETS;104.8
2021;0660924W;PYRENEES-ORIENTALES;MONTPELLIER;OCCITANIE;LYCÉE POLYVALENT CHRISTIAN BOURQUIN;104.8
2021;0341059S;HERAULT;MONTPELLIER;OCCITANIE;LYCÉE PROFESSIONNEL AGRICOLE DE PEZENAS;104.9
2021;0440355X;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;LYCÉE AGRICOLE PRIVÉ CHARLES PÉGUY DE GORGES;104.9
2021;0650035K;HAUTES-PYRENEES;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL PIERRE MENDÈS FRANCE;104.9
2021;0831559U;VAR;NICE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE POLYVALENT MAURICE JANETTI;104.9
2021;0070064G;ARDECHE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ JULES FROMENT;105.0
2021;0470782V;LOT-ET-GARONNE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL JEAN MONNET;105.0
2021;0811105L;TARN;TOULOUSE;OCCITANIE;LYCÉE AGRICOLE PRIVÉ ANDRÉ ALQUIER DE SAINT-AMANS SOULT;105.0
2021;0251349F;DOUBS;BESANCON;BOURGOGNE-FRANCHE-COMTE;LYCÉE PROFESSIONNEL TOUSSAINT LOUVERTURE;105.1
2021;0470807X;LOT-ET-GARONNE;BORDEAUX;NOUVELLE-AQUITAINE;MAISON FAMILIALE RURALE DE PUJOLS;105.1
2021;0573366Z;MOSELLE;NANCY-METZ;GRAND EST;LYCÉE TECHNOLOGIQUE PRIVÉ SAINT VINCENT DE PAUL;105.1
2021;0620018H;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL FERNAND DEGRUGILLIER;105.1
2021;0390070P;JURA;BESANCON;BOURGOGNE-FRANCHE-COMTE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ SAINTE MARIE;105.2
2021;0442752C;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;LYCÉE POLYVALENT AIMÉ CÉSAIRE;105.2
2021;0570294K;MOSELLE;NANCY-METZ;GRAND EST;LYCÉE PROFESSIONNEL PRIVÉ SAINTE MARIE;105.2
2021;0312063Z;HAUTE-GARONNE;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL PRIVÉ CASTELNOUVEL;105.3
2021;0352950S;ILLE-ET-VILAINE;RENNES;BRETAGNE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE SIMONE-VEIL;105.3
2021;0400916D;LANDES;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL PRIVÉ VINCENT DE PAUL;105.3
2021;0801226Y;SOMME;AMIENS;HAUTS-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ SACRÉ-COEUR;105.3
2021;0590252D;NORD;LILLE;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL LOUIS-LÉOPOLD BOILLY;105.4
2021;0510062R;MARNE;REIMS;GRAND EST;LYCÉE POLYVALENT FRANÇOIS 1ER;105.5
2021;0761721H;SEINE MARITIME;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ JEAN XXIII;105.6
2021;0811106M;TARN;TOULOUSE;OCCITANIE;MAISON FAMILIALE RURALE DE BRENS;105.6
2021;0381819W;ISERE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE D'ENSEIGNEMENT GÉNÉRAL ET TECHNOLOGIQUE AGRICOLE DE LA CÔTE-SAINT-ANDRÉ;105.8
2021;9741230U;LA REUNION;LA REUNION;LA REUNION;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE VINCENDO;105.8
2021;0660907C;PYRENEES-ORIENTALES;MONTPELLIER;OCCITANIE;LYCÉE TECHNOLOGIQUE, ANNEXE DU LYCÉE PABLO PICASSO;105.9
2021;0623981R;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;LYCÉE POLYVALENT VAUBAN;106.0
2021;0261098C;DROME;GRENOBLE;AUVERGNE-RHONE-ALPES;MAISON FAMILIALE RURALE DE CHÂTEAUNEUF SUR ISERE;106.1
2021;0370001A;INDRE-ET-LOIRE;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE LÉONARD DE VINCI;106.2
2021;0623276Z;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;LYCÉE AGRICOLE PRIVÉ SAINTE-MARIE D'AIRE-SUR-LA-LYS;106.2
2021;0470823P;LOT-ET-GARONNE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE AGRICOLE PRIVÉ L'OUSTAL DE VILLENEUVE-SUR-LOT;106.3
2021;0601831P;OISE;AMIENS;HAUTS-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ ST JOSEPH DU MONCEL;106.3
2021;0701078S;HAUTE-SAONE;BESANCON;BOURGOGNE-FRANCHE-COMTE;LYCÉE POLYVALENT LUMIÈRE;106.3
2021;0781023N;YVELINES;VERSAILLES;ILE-DE-FRANCE;CENTRE PRIVÉ LEA-CFI JOUY EN JOSAS;106.3
2021;0071125K;ARDECHE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE D'ENSEIGNEMENT GÉNÉRAL, TECHNOLOGIQUE ET PROFESSIONNEL AGRICOLE D'AUBENAS;106.4
2021;0133005W;BOUCHES-DU-RHONE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE AGRICOLE PRIVÉ ASSOCIATION DE FORMATION ET D'ACTION SOCIALE DES ÉCURIES DE COURSES DE CABRIES;106.4
2021;0382373Y;ISERE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE AGRICOLE PRIVÉ DU GUIERS DE PONT-DE-BEAUVOISIN;106.4
2021;0421183H;LOIRE;LYON;AUVERGNE-RHONE-ALPES;MAISON FAMILIALE RURALE DE VOUGY;106.4
2021;0650014M;HAUTES-PYRENEES;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL DE L'ARROUZA - LYCÉE DES MÉTIERS DE L'HÔTELLERIE-RESTAURATION, DU COMMERCE ET DU WEB-MARKETING;106.4
2021;0530004S;MAYENNE;NANTES;PAYS DE LA LOIRE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE VICTOR HUGO;106.5
2021;0620166U;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE ALBERT CHÂTELET;106.5
2021;0620167V;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL PIERRE MENDÈS FRANCE;106.5
2021;0601769X;OISE;AMIENS;HAUTS-DE-FRANCE;LYCÉE AGRICOLE PRIVÉ DE VAUMOISE;106.6
2021;0851307J;VENDEE;NANTES;PAYS DE LA LOIRE;MAISON FAMILIALE RURALE DE BOURNEZEAU;106.6
2021;0491942V;MAINE-ET-LOIRE;NANTES;PAYS DE LA LOIRE;MAISON FAMILIALE RURALE DE LONGUENÉE-EN-ANJOU;106.7
2021;0760013B;SEINE MARITIME;NORMANDIE;NORMANDIE;LYCÉE PROFESSIONNEL PIERRE ET MARIE CURIE;106.7
2021;0860818X;VIENNE;POITIERS;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL AGRICOLE DE THURÉ;106.8
2021;0251727S;DOUBS;BESANCON;BOURGOGNE-FRANCHE-COMTE;MAISON FAMILIALE RURALE DE PONTARLIER;106.9
2021;0781071R;YVELINES;VERSAILLES;ILE-DE-FRANCE;LYCÉE AGRICOLE PRIVÉ DE SONCHAMP;106.9
2021;0120014A;AVEYRON;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL JEAN VIGO;107.0
2021;0120012Y;AVEYRON;TOULOUSE;OCCITANIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE JEAN VIGO;107.1
2021;0170042D;CHARENTE-MARITIME;POITIERS;NOUVELLE-AQUITAINE;LYCÉE D'ENSEIGNEMENT GÉNÉRAL ET TECHNOLOGIQUE CORDOUAN - LYCÉE DES MÉTIERS DU TOURISME;107.1
2021;0220027K;COTES D'ARMOR;RENNES;BRETAGNE;LYCÉE POLYVALENT FULGENCE BIENVENÜE;107.1
2021;0332346W;GIRONDE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL PHILIPPE COUSTEAU;107.1
2021;0501850P;MANCHE;NORMANDIE;NORMANDIE;LYCÉE POLYVALENT MAURICE MARLAND;107.1
2021;0640052J;PYRENEES-ATLANTIQUES;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE GASTON FÉBUS;107.1
2021;0290206S;FINISTERE;RENNES;BRETAGNE;LYCÉE POLYVALENT PRIVÉ NOTRE-DAME DE KERBERTRAND;107.2
2021;0840218F;VAUCLUSE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE PROFESSIONNEL AGRICOLE D'ORANGE;107.2
2021;0952158E;VAL-D'OISE;VERSAILLES;ILE-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PAUL RICOEUR;107.2
2021;0120006S;AVEYRON;TOULOUSE;OCCITANIE;LYCÉE POLYVALENT LA DÉCOUVERTE;107.3
2021;0540015Y;MEURTHE-ET-MOSELLE;NANCY-METZ;GRAND EST;LYCÉE PROFESSIONNEL ENTRE MEURTHE ET SÂNON - LYCÉE DES MÉTIERS ENTRE MEURTHE-ET-SÂNON;107.3
2021;0501736R;MANCHE;NORMANDIE;NORMANDIE;MAISON FAMILIALE RURALE DE COUTANCES;107.4
2021;0741236S;HAUTE SAVOIE;GRENOBLE;AUVERGNE-RHONE-ALPES;MAISON FAMILIALE RURALE DES ALLUAZ - BONNE;107.4
2021;0530046M;MAYENNE;NANTES;PAYS DE LA LOIRE;LYCÉE GÉNÉRAL PRIVÉ SAINT MICHEL;107.5
2021;0851309L;VENDEE;NANTES;PAYS DE LA LOIRE;MAISON FAMILIALE RURALE DE CHANTONNAY;107.6
2021;0590168M;NORD;LILLE;HAUTS-DE-FRANCE;LYCÉE POLYVALENT EUGÈNE THOMAS;107.7
2021;0692715B;RHONE;LYON;AUVERGNE-RHONE-ALPES;MAISON FAMILIALE RURALE DE SAINTE-CONSORCE;107.8
2021;0650005C;HAUTES-PYRENEES;TOULOUSE;OCCITANIE;LYCÉE POLYVALENT VICTOR DURUY - LYCÉE DES MÉTIERS DES SERVICES À LA PERSONNE ET DE L'INDUSTRIE EN MONTAGNE;107.9
2021;9741052A;LA REUNION;LA REUNION;LA REUNION;LYCÉE POLYVALENT STELLA;107.9
2021;0290078C;FINISTERE;RENNES;BRETAGNE;LYCÉE PROFESSIONNEL ROZ GLAS;108.0
2021;0341606L;HERAULT;MONTPELLIER;OCCITANIE;LYCÉE AGRICOLE PRIVÉ MAURICE CLAVEL DE FRONTIGNAN;108.0
2021;0421088E;LOIRE;LYON;AUVERGNE-RHONE-ALPES;LYCÉE D'ENSEIGNEMENT GÉNÉRAL ET TECHNOLOGIQUE AGRICOLE DE MONTBRISON - PRÉCIEUX;108.0
2021;0451037H;LOIRET;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE PROFESSIONNEL MARGUERITE AUDOUX;108.0
2021;0670002N;BAS-RHIN;STRASBOURG;GRAND EST;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE SCHURÉ;108.0
2021;0721425H;SARTHE;NANTES;PAYS DE LA LOIRE;MAISON FAMILIALE RURALE DE FYÉ;108.0
2021;9720692V;MARTINIQUE;MARTINIQUE;MARTINIQUE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE DU NORD ATLANTIQUE;108.0
2021;0280967Z;EURE-ET-LOIR;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE AGRICOLE PRIVÉ FRANZ STOCK DE MIGNIÈRES;108.1
2021;0070021K;ARDECHE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE POLYVALENT VINCENT D'INDY;108.2
2021;0240035H;DORDOGNE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRÉ DE CORDY;108.2
2021;0762633Z;SEINE MARITIME;NORMANDIE;NORMANDIE;MAISON FAMILIALE RURALE DE FORGES-LES-EAUX;108.2
2021;0820531G;TARN-ET-GARONNE;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL AGRICOLE DE MOISSAC;108.2
2021;0694069Y;RHONE;LYON;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL GERMAINE TILLION;108.3
2021;0382438U;ISERE;GRENOBLE;AUVERGNE-RHONE-ALPES;MAISON FAMILIALE RURALE DE VIF;108.4
2021;0580014A;NIEVRE;DIJON;BOURGOGNE-FRANCHE-COMTE;LYCÉE POLYVALENT PIERRE GILLES DE GENNES - LYCÉE DES MÉTIERS;108.4
2021;0400802E;LANDES;BORDEAUX;NOUVELLE-AQUITAINE;MAISON FAMILIALE RURALE DE PONTONX-SUR-L'ADOUR;108.6
2021;0511219Y;MARNE;REIMS;GRAND EST;LYCÉE D'ENSEIGNEMENT GÉNÉRAL, TECHNOLOGIQUE ET PROFESSIONNEL AGRICOLE D'AVIZE;108.6
2021;0610721C;ORNE;NORMANDIE;NORMANDIE;LYCÉE PROFESSIONNEL PRIVÉ JEANNE D'ARC;108.6
2021;0020022N;AISNE;AMIENS;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL JEAN MONNET;108.7
2021;0530818B;MAYENNE;NANTES;PAYS DE LA LOIRE;LYCÉE AGRICOLE PRIVÉ DE ROCHEFEUILLE - SITE DE MAYENNE;108.7
2021;0301824V;GARD;MONTPELLIER;OCCITANIE;LYCÉE AGRICOLE PRIVÉ D'ALZON DE VESTRIC;108.8
2021;0530813W;MAYENNE;NANTES;PAYS DE LA LOIRE;LYCÉE AGRICOLE PRIVÉ ROBERT SCHUMAN DE CHÂTEAU-GONTIER;108.8
2021;0290126E;FINISTERE;RENNES;BRETAGNE;LYCÉE D'ENSEIGNEMENT GÉNÉRAL, TECHNOLOGIQUE ET PROFESSIONNEL AGRICOLE DE MORLAIX;108.9
2021;0371422V;INDRE-ET-LOIRE;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;MAISON FAMILIALE RURALE DE LA CROIX-EN-TOURAINE;108.9
2021;0572101Z;MOSELLE;NANCY-METZ;GRAND EST;LYCÉE PROFESSIONNEL PRIVÉ SAINT ANDRÉ - LYCÉE DES MÉTIERS DE L'OPTIQUE;109.0
2021;0640125N;PYRENEES-ATLANTIQUES;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL PRIVÉ SAINT JOSEPH;109.1
2021;0640122K;PYRENEES-ATLANTIQUES;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL PRIVÉ LE BEAU RAMEAU;109.2
2021;0031044U;ALLIER;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE POLYVALENT GENEVIÈVE VINCENT;109.3
2021;0031047X;ALLIER;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL AGRICOLE DE DURDAT-LAREQUILLE;109.3
2021;0870041X;HAUTE-VIENNE;LIMOGES;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL EDOUARD VAILLANT;109.3
2021;0891223W;YONNE;DIJON;BOURGOGNE-FRANCHE-COMTE;LYCÉE PROFESSIONNEL PRIVÉ SAINT JACQUES;109.3
2021;0501213X;MANCHE;NORMANDIE;NORMANDIE;LYCÉE D'ENSEIGNEMENT GÉNÉRAL ET TECHNOLOGIQUE AGRICOLE DE COUTANCES;109.4
2021;0480680D;LOZERE;MONTPELLIER;OCCITANIE;LYCEE POLYVALENT PRIVE SACRE-COEUR, LYCEE DES METIERS DE LA GASTRONOMIE-HOTELLERIE, DES TECHNIQUES DU BOIS ET DE LA MECANIQUE AGRICOLE;109.5
2021;0330102G;GIRONDE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL ODILON REDON;109.6
2021;0630034V;PUY-DE-DOME;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE MURAT;109.6
2021;0760072R;SEINE MARITIME;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE GUILLAUME LE CONQUÉRANT;109.6
2021;0760114L;SEINE MARITIME;NORMANDIE;NORMANDIE;LYCÉE PROFESSIONNEL LE HURLE-VENT;109.6
2021;0772295B;SEINE-ET-MARNE;CRETEIL;ILE-DE-FRANCE;LYCÉE POLYVALENT LA TOUR DES DAMES;109.6
2021;9741308D;LA REUNION;LA REUNION;LA REUNION;LYCÉE PROFESSIONNEL SAINT-FRANÇOIS-XAVIER;109.6
2021;0190032G;CORREZE;LIMOGES;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE EDMOND PERRIER;109.7
2021;0290177K;FINISTERE;RENNES;BRETAGNE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ NOTRE-DAME DU KREISKER;109.7
2021;0190034J;CORREZE;LIMOGES;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL RENÉ CASSIN;109.8
2021;0801613U;SOMME;AMIENS;HAUTS-DE-FRANCE;LYCÉE AGRICOLE PRIVÉ SAINTE-COLETTE DE CORBIE;109.8
2021;0332781U;GIRONDE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL DE L'ESTUAIRE;109.9
2021;0601575L;OISE;AMIENS;HAUTS-DE-FRANCE;LYCÉE AGRICOLE PRIVÉ SAINT-JOSEPH D'ESTRÉES-SAINT-DENIS;110.0
2021;0390033Z;JURA;BESANCON;BOURGOGNE-FRANCHE-COMTE;LYCÉE POLYVALENT HYACINTHE FRIANT - LYCÉE DES MÉTIERS DE L'HÔTELLERIE, DE LA RESTAURATION ET DU SANITAIRE ET DU SOCIAL;110.3
2021;0442924P;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ SAINT FRANÇOIS D'ASSISE;110.4
2021;0660632D;PYRENEES-ORIENTALES;MONTPELLIER;OCCITANIE;LYCÉE AGRICOLE PRIVÉ BEAUSOLEIL DE CÉRET;110.4
2021;0660026V;PYRENEES-ORIENTALES;MONTPELLIER;OCCITANIE;LYCÉE PROFESSIONNEL ALFRED SAUVY, LYCÉE DES MÉTIERS DU BÂTIMENT;110.6
2021;0851305G;VENDEE;NANTES;PAYS DE LA LOIRE;MAISON FAMILIALE RURALE DE LE POIRÉ-SUR-VIE;110.7
2021;0170070J;CHARENTE-MARITIME;POITIERS;NOUVELLE-AQUITAINE;LYCÉE POLYVALENT DU PAYS D'AUNIS - LYCÉE DES MÉTIERS DU BOIS;110.8
2021;0421090G;LOIRE;LYON;AUVERGNE-RHONE-ALPES;LYCÉE AGRICOLE PRIVÉ ETIENNE GAUTIER DE NANDAX;110.8
2021;0331569B;GIRONDE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL PRIVÉ JEANNE D'ARC;110.9
2021;0623277A;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;INSTITUT AGRICOLE PRIVÉ DE BAPAUME;110.9
2021;0010010F;AIN;LYON;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE DU BUGEY;111.0
2021;0331683A;GIRONDE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE D'ENSEIGNEMENT GÉNÉRAL, TECHNOLOGIQUE ET PROFESSIONNEL AGRICOLE DE BAZAS;111.0
2021;0261069W;DROME;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE AGRICOLE PRIVÉ DE DRÔME-PROVENÇALE;111.2
2021;0611035U;ORNE;NORMANDIE;NORMANDIE;MAISON FAMILIALE RURALE DE MORTAGNE - FILLES;111.2
2021;0281021H;EURE-ET-LOIR;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE PROFESSIONNEL SULLY - LYCÉE DES MÉTIERS DE LA MAINTENANCE, DES RÉSEAUX, DE L'ÉNERGIE;111.4
2021;0291790N;FINISTERE;RENNES;BRETAGNE;MAISON FAMILIALE RURALE DE LESNEVEN;111.4
2021;0391092A;JURA;BESANCON;BOURGOGNE-FRANCHE-COMTE;LYCÉE POLYVALENT PAUL-EMILE VICTOR - LYCÉE DES MÉTIERS DE LA PRODUCTION ET DE LA MAINTENANCE INDUSTRIELLES;111.4
2021;0310028M;HAUTE-GARONNE;TOULOUSE;OCCITANIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE VINCENT AURIOL;111.6
2021;0141172Y;CALVADOS;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL PRIVÉ MARIE-JOSEPH;111.8
2021;0161002C;CHARENTE;POITIERS;NOUVELLE-AQUITAINE;MAISON FAMILIALE RURALE DE CHERVES-RICHEMONT;111.8
2021;0441788E;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;LYCÉE AGRICOLE PRIVÉ SAINT-GABRIEL DE LE PELLERIN;111.8
2021;0841093G;VAUCLUSE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE GENERAL ET TECHNOLOGIQUE LUCIE AUBRAC;111.8
2021;0390091M;JURA;BESANCON;BOURGOGNE-FRANCHE-COMTE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ JEANNE D'ARC;111.9
2021;0881664F;VOSGES;NANCY-METZ;GRAND EST;LYCÉE POLYVALENT JEAN-BAPTISTE-SIMÉON CHARDIN - LYCÉE DES MÉTIERS DE L'HÔTELLERIE ET DE LA RESTAURATION;112.0
2021;0301430S;GARD;MONTPELLIER;OCCITANIE;MAISON FAMILIALE RURALE DE CASTILLON-DU-GARD;112.2
2021;0410957T;LOIR-ET-CHER;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;MAISON FAMILIALE RURALE DE SAINT-FIRMIN;112.2
2021;0141192V;CALVADOS;NORMANDIE;NORMANDIE;LYCÉE PROFESSIONNEL PRIVÉ SAINT JOSEPH;112.3
2021;0310088C;HAUTE-GARONNE;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL - LYCÉE DES MÉTIERS D'ART, DU BOIS ET DE L'AMEUBLEMENT;112.4
2021;0641642M;PYRENEES-ATLANTIQUES;BORDEAUX;NOUVELLE-AQUITAINE;MAISON FAMILIALE RURALE DE MONT;112.4
2021;0810833R;TARN;TOULOUSE;OCCITANIE;LYCÉE AGRICOLE PRIVÉ TOUSCAYRATS DE VERDALLE;112.4
